ID,City,State,State Abbr,Population,School Districts,Elementary Schools,Elementary Enrollment,Median HH Income,College %,STEM %,COL Index,Metro Income,National Brand Count (Weighted),Local Provider Estimate,Demand Adjusted Market,CSI Score,Saturation Category,Brand Detail,Confidence,Last Updated
"38","Rogers city","Arkansas","AR","75639","2","17","7480","78075","","17.7","86.91","53709","1","22","8984.631","0.0026088997","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"359","Arlington Heights village","Illinois","IL","75596","3","10","4400","113502","","13.4","101.21","68044","1","13","7683.2124","0.0018481853","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"809","Appleton city","Wisconsin","WI","75344","1","21","9240","75469","","20.3","91.87","61831","1","28","10728.209","0.0026770546","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"383","Noblesville city","Indiana","IN","75239","2","8","3520","99458","","21.5","91.88","58671","1","11","5386.033","0.002146292","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"491","Blaine city","Minnesota","MN","75172","","7","3080","100659","","15.6","97.46","69539","1","9","4769.688","0.0021468909","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"292","Tamarac city","Florida","FL","75147","","4","1760","59140","","10.9","102.28","65429","1","5","1601.3292","0.003921742","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"159","Rocklin city","California","CA","75129","5","15","6600","116006","","12.4","112.59","77196","1","20","11779.07","0.0017658438","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"160","Apple Valley town","California","CA","75029","2","10","4400","62898","","12.4","112.59","77196","1","13","4257.711","0.0033351255","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"360","Bolingbrook village","Illinois","IL","74756","","10","4400","102057","","13.4","101.21","68044","1","13","6908.4736","0.0020554469","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"502","Gulfport city","Mississippi","MS","74621","2","14","6160","43499","","16.8","88.94","46984","1","18","4122.3667","0.004725441","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"539","Bayonne city","New Jersey","NJ","74532","1","11","4840","80044","","9.7","108.76","77443","1","15","5960.199","0.0026039397","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"649","Greenville city","South Carolina","SC","74371","2","27","11880","65519","","16.4","88.08","54561","1","36","11974.857","0.0030597441","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"727","San Marcos city","Texas","TX","74316","3","8","3520","47394","","14.5","98.81","63767","1","11","2566.5674","0.00450407","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"161","Redlands city","California","CA","74279","9","10","4400","94473","","12.4","112.59","77196","1","13","6395.095","0.0022204516","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"402","West Des Moines city","Iowa","IA","73664","1","9","3960","82345","","19.6","92.05","61209","1","12","5016.711","0.0025674193","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"661","Johnson City city","Tennessee","TN","73635","1","11","4840","53173","","15.8","87.44","59107","1","15","3959.3435","0.0039198417","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"162","Lake Elsinore city","California","CA","73595","2","12","5280","89788","","12.4","112.59","77196","1","16","7293.5483","0.00230889","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"446","Framingham city","Massachusetts","MA","73361","3","9","3960","94909","","10.9","109.43","85441","1","12","5782.1484","0.0022275457","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"473","Kalamazoo city","Michigan","MI","73290","6","25","11000","48649","","18.2","94.78","58012","1","33","8232.907","0.0041297683","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"251","Wilmington city","Delaware","DE","73176","15","27","11880","54731","","10.4","96.01","64066","1","36","10003.143","0.0036628488","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"340","Caldwell city","Idaho","ID","73088","9","13","5720","65259","","17.5","91.8","57034","1","17","5742.792","0.003162225","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"163","Turlock city","California","CA","72888","4","10","4400","74559","","12.4","112.59","77196","1","13","5047.071","0.0028135132","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"492","Maple Grove city","Minnesota","MN","72739","3","10","4400","127001","","15.6","97.46","69539","1","13","8596.991","0.0016517407","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"164","Tulare city","California","CA","72601","8","17","7480","65933","","12.4","112.59","77196","1","22","7587.3667","0.0030893458","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"511","St. Charles city","Missouri","MO","72458","","3","1320","83589","","14.7","90.99","58525","1","4","1697.4998","0.0029219445","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"810","Eau Claire city","Wisconsin","WI","72331","1","13","5720","63882","","20.3","91.13","61831","1","17","5621.616","0.0032303878","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"728","Harlingen city","Texas","TX","72234","1","19","8360","50367","","14.5","85.11","63767","1","25","6477.971","0.004025952","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"493","St. Cloud city","Minnesota","MN","72145","1","14","6160","58910","","15.6","91.74","69539","1","18","5582.8555","0.0034892538","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"561","Mount Vernon city","New York","NY","71999","2","12","5280","75511","","8.3","105.77","77461","1","16","6133.8164","0.0027454358","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"540","East Orange city","New Jersey","NJ","71850","3","15","6600","58659","","9.7","108.76","77443","1","20","5956.1445","0.003492192","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"384","Lafayette city","Indiana","IN","71757","4","16","7040","50674","","21.5","89.81","58671","1","21","5488.384","0.00403033","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"541","Camden city","New Jersey","NJ","71749","7","10","4400","36258","","9.7","108.76","77443","1","13","2454.3877","0.005785557","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"8","Dothan city","Alabama","AL","71650","2","12","5280","53704","","18.2","85.27","51697","1","16","4362.417","0.0038602452","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"811","Waukesha city","Wisconsin","WI","71461","4","16","7040","126364","","20.3","95.12","61831","1","21","13686.193","0.0016162273","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"729","North Richland Hills city","Texas","TX","71436","","8","3520","88656","","14.5","97.41","63767","1","11","4801.0635","0.0024078","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"512","St. Joseph city","Missouri","MO","71098","","2","880","54515","","14.7","87.07","58525","1","3","738.0492","0.0049319207","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"293","St. Cloud city","Florida","FL","71036","","1","440","69366","","10.9","91.74","65429","1","1","469.5545","0.0049408535","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"581","Jacksonville city","North Carolina","NC","70840","2","15","6600","50185","","14.9","98.49","59092","1","20","5095.7075","0.0040818667","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"165","Walnut Creek city","California","CA","70817","2","10","4400","129971","","12.4","112.59","77196","1","13","8798.037","0.0016139965","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"166","Eastvale city","California","CA","70751","","5","2200","151615","","12.4","112.59","77196","1","7","5131.5845","0.001481024","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"542","Passaic city","New Jersey","NJ","70722","2","11","4840","57832","","9.7","108.76","77443","1","15","4306.26","0.0036040558","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"39","Conway city","Arkansas","AR","70711","1","10","4400","54036","","17.7","86.91","53709","1","13","3657.8215","0.0038820922","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"430","Gaithersburg city","Maryland","MD","70686","","21","9240","104544","","9.8","104.89","70781","1","28","14861.332","0.0019325321","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"294","Weston city","Florida","FL","70674","","6","2640","132832","","10.9","102.28","65429","1","8","5395.023","0.0016533758","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"236","Grand Junction city","Colorado","CO","70554","3","21","9240","62993","","12","93.77","76685","1","28","8954.697","0.0032072554","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"167","Dublin city","California","CA","70544","1","8","3520","191039","","12.4","112.59","77196","1","11","10345.497","0.0011173944","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"295","Ocala city","Florida","FL","70251","1","23","10120","50618","","10.9","93.93","65429","1","30","7880.833","0.0039792745","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"237","Commerce City city","Colorado","CO","70245","2","12","5280","96484","","12","102.26","76685","1","16","7837.4697","0.0021486527","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"296","Delray Beach city","Florida","FL","70140","","7","3080","76558","","10.9","102.28","65429","1","9","3627.6714","0.0028227475","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"168","Camarillo city","California","CA","69881","8","10","4400","105141","","12.4","112.59","77196","1","13","7117.237","0.0019951563","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"413","Shawnee city","Kansas","KS","69724","","13","5720","100649","","17.2","89.61","61875","1","17","8857.112","0.0020503297","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"427","Portland city","Maine","ME","69568","2","8","3520","71498","","13.6","104.85","61617","1","11","3871.8916","0.0029856206","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"341","Idaho Falls city","Idaho","ID","69523","6","23","10120","66463","","17.5","90.91","57034","1","30","10347.777","0.0030306024","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"562","Schenectady city","New York","NY","69495","5","21","9240","54650","","8.3","96.58","77461","1","28","7768.7075","0.0036968826","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"662","Jackson city","Tennessee","TN","69303","2","10","4400","48058","","15.8","91.49","59107","1","13","3253.157","0.0043649906","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"169","Baldwin Park city","California","CA","69247","1","10","4400","76002","","12.4","112.59","77196","1","13","5144.751","0.0027600948","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"599","Canton city","Ohio","OH","69211","10","23","10120","37627","","16.6","88.73","58236","1","30","5858.2344","0.0053531486","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"170","Yuba City city","California","CA","69148","7","13","5720","70412","","12.4","102.65","77196","1","17","6196.256","0.002930802","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"171","Madera city","California","CA","69094","7","24","10560","61626","","12.4","112.59","77196","1","32","10011.8545","0.0032641303","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"403","Ames city","Iowa","IA","69026","1","6","2640","57428","","19.6","88.38","61209","1","8","2332.4602","0.003824288","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"29","Casa Grande city","Arizona","AZ","68927","6","13","5720","64535","","13.1","99.99","59060","1","17","5679.08","0.003197701","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"361","Decatur city","Illinois","IL","68763","4","11","4840","49039","","13.4","87.43","68044","1","15","3651.5193","0.0042502857","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"172","Lodi city","California","CA","68642","3","13","5720","78468","","12.4","108.53","77196","1","17","6905.184","0.0026299083","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"431","Rockville city","Maryland","MD","68417","1","19","8360","122470","","9.8","104.89","70781","1","25","15751.526","0.0016557126","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"447","Haverhill city","Massachusetts","MA","68291","3","8","3520","81989","","10.9","109.43","85441","1","11","4440.0195","0.0026035921","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"385","Greenwood city","Indiana","IN","68175","3","10","4400","75398","","21.5","93.81","58671","1","13","5103.8647","0.0027822054","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"730","Rowlett city","Texas","TX","68123","","11","4840","110954","","14.5","97.41","63767","1","15","8261.806","0.001878524","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"173","Redondo Beach city","California","CA","68075","1","8","3520","134033","","12.4","112.59","77196","1","11","7258.4023","0.0015926369","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"474","Novi city","Michigan","MI","67675","1","8","3520","110588","","18.2","93.59","58012","1","11","5988.7656","0.0019302809","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"174","Palo Alto city","California","CA","67658","1","11","4840","214118","","12.4","112.59","77196","1","15","15943.556","0.0009734341","very_high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"386","Gary city","Indiana","IN","67555","8","9","3960","36874","","21.5","91.88","58671","1","12","2246.4775","0.0057334206","saturated","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"404","Waterloo city","Iowa","IA","67477","1","10","4400","54104","","19.6","87.86","61209","1","13","3662.4246","0.003877213","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"328","Alpharetta city","Georgia","GA","67275","","16","7040","141402","","13.4","95.68","57396","1","21","15314.924","0.0014443428","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"812","Oshkosh city","Wisconsin","WI","67242","2","13","5720","59186","","20.3","91.3","61831","1","17","5208.368","0.0034866969","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"494","Eagan city","Minnesota","MN","67240","","10","4400","104101","","15.6","97.46","69539","1","13","7046.837","0.0020150885","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"175","Davis city","California","CA","67125","1","9","3960","83592","","12.4","112.59","77196","1","12","5092.6816","0.0025291194","moderate","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"582","Huntersville town","North Carolina","NC","67087","4","8","3520","112893","","14.9","94.01","59092","1","11","6113.5903","0.0018908693","high_opportunity","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
"297","Sanford city","Florida","FL","66919","1","10","4400","59181","","10.9","100.52","65429","1","13","4006.0984","0.0035445958","competitive","KinderCare(1)","medium","2026-05-21T08:42:03.000Z"
